1;interrogation 1;1;1;15;40;1739;1255;279;13;Passable;2020-2021;1;30/01/2021 20:36;SIXIEME;1ER CYCLE;0;0;1;13;0;\N;\N;\N
2;interrogation 1;1;1;15;40;1739;1108;279;1;Mauvais;2020-2021;1;30/01/2021 20:36;SIXIEME;1ER CYCLE;0;0;1;1;0;\N;\N;\N
3;interrogation 1;1;1;15;40;1739;1246;279;16;Bien;2020-2021;1;30/01/2021 20:36;SIXIEME;1ER CYCLE;0;0;1;16;0;\N;\N;\N
4;interrogation 1;1;1;15;40;1739;1113;279;17;Bien;2020-2021;1;30/01/2021 20:36;SIXIEME;1ER CYCLE;0;0;1;17;0;\N;\N;\N
5;interrogation 1;1;1;15;40;1739;1123;279;6;Faible;2020-2021;1;30/01/2021 20:36;SIXIEME;1ER CYCLE;0;0;1;6;0;\N;\N;\N
6;interrogation 1;1;1;15;40;1739;1142;279;15;Bien;2020-2021;1;30/01/2021 20:36;SIXIEME;1ER CYCLE;0;0;1;15;0;\N;\N;\N
7;interrogation 1;1;1;15;40;1739;1132;279;15;Bien;2020-2021;1;30/01/2021 20:36;SIXIEME;1ER CYCLE;0;0;1;15;0;\N;\N;\N
8;interrogation 1;1;1;15;40;1739;1167;279;17;Bien;2020-2021;1;30/01/2021 20:36;SIXIEME;1ER CYCLE;0;0;1;17;0;\N;\N;\N
9;interrogation 1;1;1;15;40;1739;1204;279;11;Passable;2020-2021;1;30/01/2021 20:36;SIXIEME;1ER CYCLE;0;0;1;11;0;\N;\N;\N
10;interrogation 1;1;1;15;40;1739;1151;279;16;Bien;2020-2021;1;30/01/2021 20:36;SIXIEME;1ER CYCLE;0;0;1;16;0;\N;\N;\N
11;interrogation 1;1;1;15;40;1739;1240;279;14;Bien;2020-2021;1;30/01/2021 20:36;SIXIEME;1ER CYCLE;0;0;1;14;0;\N;\N;\N
12;interrogation 1;1;1;15;40;1739;1234;279;16;Bien;2020-2021;1;30/01/2021 20:36;SIXIEME;1ER CYCLE;0;0;1;16;0;\N;\N;\N
13;interrogation 1;1;1;15;40;1739;1160;279;11;Passable;2020-2021;1;30/01/2021 20:36;SIXIEME;1ER CYCLE;0;0;1;11;0;\N;\N;\N
14;interrogation 1;1;1;15;40;1739;1228;279;10;Passable;2020-2021;1;30/01/2021 20:36;SIXIEME;1ER CYCLE;0;0;1;10;0;\N;\N;\N
15;interrogation 1;1;1;15;40;1739;1441;279;9;Faible;2020-2021;1;30/01/2021 20:36;SIXIEME;1ER CYCLE;0;0;1;9;0;\N;\N;\N
16;interrogation 1;1;1;15;40;1739;1185;279;6;Faible;2020-2021;1;30/01/2021 20:36;SIXIEME;1ER CYCLE;0;0;1;6;0;\N;\N;\N
17;interrogation 1;1;1;15;40;1739;1176;279;13;Passable;2020-2021;1;30/01/2021 20:36;SIXIEME;1ER CYCLE;0;0;1;13;0;\N;\N;\N
18;interrogation 1;1;1;15;40;1739;1771;279;11;Passable;2020-2021;1;30/01/2021 20:36;SIXIEME;1ER CYCLE;0;0;1;11;0;\N;\N;\N
23;interrogation 1;1;1;15;40;1739;1210;279;4;Mauvais;2020-2021;1;30/01/2021 20:36;SIXIEME;1ER CYCLE;0;0;1;4;0;\N;\N;\N
28284;synthese;1;950;15;68;1733;1189;279;0;Excellent;2020-2021;1;01/02/2021 03:46;SIXIEME;1ER CYCLE;25;0;0;0;0;\N;\N;\N
27;interro1;1;33;22;14;1750;1472;279;6;Faible;2020-2021;1;01/02/2021 06:21;SIXIEME;1ER CYCLE;0;0;1;6;0;\N;\N;\N
28;interro1;1;33;22;14;1750;1501;279;2;Mauvais;2020-2021;1;01/02/2021 06:21;SIXIEME;1ER CYCLE;0;0;1;2;0;\N;\N;\N
